index, timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
0, 2025/02/27 08:02:46.423, 39 %, 34 %, 18487 MiB
1, 2025/02/27 08:02:46.498, 50 %, 46 %, 19137 MiB
0, 2025/02/27 08:02:47.499, 41 %, 37 %, 18487 MiB
1, 2025/02/27 08:02:47.500, 51 %, 47 %, 19137 MiB
0, 2025/02/27 08:02:48.501, 38 %, 35 %, 18487 MiB
1, 2025/02/27 08:02:48.501, 47 %, 43 %, 19137 MiB
0, 2025/02/27 08:02:49.502, 37 %, 34 %, 18487 MiB
1, 2025/02/27 08:02:49.503, 48 %, 44 %, 19137 MiB
0, 2025/02/27 08:02:50.504, 38 %, 35 %, 18487 MiB
1, 2025/02/27 08:02:50.505, 49 %, 45 %, 19137 MiB
0, 2025/02/27 08:02:51.505, 39 %, 36 %, 18487 MiB
1, 2025/02/27 08:02:51.506, 48 %, 45 %, 19137 MiB
0, 2025/02/27 08:02:52.507, 37 %, 34 %, 18487 MiB
1, 2025/02/27 08:02:52.508, 48 %, 45 %, 19137 MiB
0, 2025/02/27 08:02:53.508, 38 %, 35 %, 18487 MiB
1, 2025/02/27 08:02:53.509, 49 %, 45 %, 19137 MiB
0, 2025/02/27 08:02:54.510, 38 %, 35 %, 18487 MiB
1, 2025/02/27 08:02:54.511, 50 %, 46 %, 19137 MiB
0, 2025/02/27 08:02:55.512, 38 %, 35 %, 18487 MiB
1, 2025/02/27 08:02:55.512, 52 %, 48 %, 19137 MiB
0, 2025/02/27 08:02:56.513, 43 %, 40 %, 18487 MiB
1, 2025/02/27 08:02:56.514, 54 %, 50 %, 19137 MiB
0, 2025/02/27 08:02:57.515, 43 %, 41 %, 18487 MiB
1, 2025/02/27 08:02:57.516, 54 %, 51 %, 19137 MiB
0, 2025/02/27 08:02:58.517, 43 %, 40 %, 18487 MiB
1, 2025/02/27 08:02:58.602, 55 %, 51 %, 19137 MiB
0, 2025/02/27 08:02:59.603, 11 %, 4 %, 18487 MiB
1, 2025/02/27 08:02:59.605, 99 %, 68 %, 19137 MiB
0, 2025/02/27 08:03:00.606, 19 %, 13 %, 18487 MiB
1, 2025/02/27 08:03:00.607, 24 %, 17 %, 19137 MiB
0, 2025/02/27 08:03:01.608, 19 %, 13 %, 18487 MiB
1, 2025/02/27 08:03:01.608, 24 %, 18 %, 19137 MiB
0, 2025/02/27 08:03:02.609, 17 %, 12 %, 18487 MiB
1, 2025/02/27 08:03:02.610, 24 %, 17 %, 19137 MiB
0, 2025/02/27 08:03:03.611, 18 %, 12 %, 18487 MiB
1, 2025/02/27 08:03:03.612, 23 %, 16 %, 19137 MiB
0, 2025/02/27 08:03:04.613, 18 %, 12 %, 18487 MiB
1, 2025/02/27 08:03:04.614, 24 %, 16 %, 19137 MiB
0, 2025/02/27 08:03:05.614, 18 %, 12 %, 18487 MiB
1, 2025/02/27 08:03:05.615, 24 %, 17 %, 19137 MiB
0, 2025/02/27 08:03:06.616, 19 %, 13 %, 18487 MiB
1, 2025/02/27 08:03:06.617, 25 %, 18 %, 19137 MiB
0, 2025/02/27 08:03:07.617, 20 %, 14 %, 18487 MiB
1, 2025/02/27 08:03:07.618, 26 %, 18 %, 19137 MiB
0, 2025/02/27 08:03:08.619, 20 %, 14 %, 18487 MiB
1, 2025/02/27 08:03:08.620, 26 %, 19 %, 19137 MiB
0, 2025/02/27 08:03:09.620, 19 %, 14 %, 18487 MiB
1, 2025/02/27 08:03:09.621, 26 %, 18 %, 19137 MiB
0, 2025/02/27 08:03:10.622, 21 %, 15 %, 18487 MiB
1, 2025/02/27 08:03:10.689, 25 %, 18 %, 19137 MiB
0, 2025/02/27 08:03:11.690, 21 %, 15 %, 18487 MiB
1, 2025/02/27 08:03:11.691, 26 %, 19 %, 19137 MiB
0, 2025/02/27 08:03:12.692, 21 %, 15 %, 18487 MiB
1, 2025/02/27 08:03:12.693, 27 %, 20 %, 19137 MiB
0, 2025/02/27 08:03:13.693, 21 %, 15 %, 18487 MiB
1, 2025/02/27 08:03:13.694, 28 %, 20 %, 19137 MiB
0, 2025/02/27 08:03:14.695, 19 %, 14 %, 18487 MiB
1, 2025/02/27 08:03:14.696, 25 %, 18 %, 19137 MiB
0, 2025/02/27 08:03:15.697, 20 %, 14 %, 18487 MiB
1, 2025/02/27 08:03:15.698, 25 %, 19 %, 19137 MiB
0, 2025/02/27 08:03:16.698, 19 %, 14 %, 18487 MiB
1, 2025/02/27 08:03:16.699, 26 %, 19 %, 19137 MiB
0, 2025/02/27 08:03:17.700, 20 %, 14 %, 18487 MiB
1, 2025/02/27 08:03:17.700, 26 %, 19 %, 19137 MiB
0, 2025/02/27 08:03:18.701, 20 %, 14 %, 18487 MiB
1, 2025/02/27 08:03:18.702, 26 %, 19 %, 19137 MiB
0, 2025/02/27 08:03:19.703, 20 %, 15 %, 18487 MiB
1, 2025/02/27 08:03:19.703, 27 %, 20 %, 19137 MiB
0, 2025/02/27 08:03:20.704, 22 %, 16 %, 18487 MiB
1, 2025/02/27 08:03:20.705, 26 %, 20 %, 19137 MiB
0, 2025/02/27 08:03:21.706, 23 %, 17 %, 18487 MiB
1, 2025/02/27 08:03:21.707, 27 %, 20 %, 19137 MiB
0, 2025/02/27 08:03:22.707, 23 %, 17 %, 18487 MiB
1, 2025/02/27 08:03:22.771, 30 %, 22 %, 19137 MiB
0, 2025/02/27 08:03:23.771, 22 %, 16 %, 18487 MiB
1, 2025/02/27 08:03:23.772, 29 %, 22 %, 19137 MiB
0, 2025/02/27 08:03:24.773, 21 %, 15 %, 18487 MiB
1, 2025/02/27 08:03:24.774, 27 %, 20 %, 19137 MiB
0, 2025/02/27 08:03:25.775, 21 %, 16 %, 18487 MiB
1, 2025/02/27 08:03:25.775, 27 %, 21 %, 19137 MiB
0, 2025/02/27 08:03:26.776, 21 %, 16 %, 18487 MiB
1, 2025/02/27 08:03:26.777, 27 %, 21 %, 19137 MiB
0, 2025/02/27 08:03:27.777, 22 %, 17 %, 18487 MiB
1, 2025/02/27 08:03:27.778, 30 %, 22 %, 19137 MiB
0, 2025/02/27 08:03:28.779, 25 %, 19 %, 18487 MiB
1, 2025/02/27 08:03:28.779, 31 %, 24 %, 19137 MiB
0, 2025/02/27 08:03:29.780, 24 %, 18 %, 18487 MiB
1, 2025/02/27 08:03:29.781, 31 %, 24 %, 19137 MiB
0, 2025/02/27 08:03:30.782, 23 %, 17 %, 18487 MiB
1, 2025/02/27 08:03:30.783, 31 %, 24 %, 19137 MiB
0, 2025/02/27 08:03:31.783, 22 %, 16 %, 18487 MiB
1, 2025/02/27 08:03:31.784, 28 %, 22 %, 19137 MiB
0, 2025/02/27 08:03:32.785, 22 %, 17 %, 18487 MiB
1, 2025/02/27 08:03:32.785, 29 %, 22 %, 19137 MiB
0, 2025/02/27 08:03:33.786, 22 %, 17 %, 18487 MiB
1, 2025/02/27 08:03:33.787, 29 %, 23 %, 19137 MiB
0, 2025/02/27 08:03:34.787, 22 %, 17 %, 18487 MiB
1, 2025/02/27 08:03:34.866, 29 %, 22 %, 19137 MiB
0, 2025/02/27 08:03:35.867, 22 %, 17 %, 18487 MiB
1, 2025/02/27 08:03:35.868, 29 %, 23 %, 19137 MiB
0, 2025/02/27 08:03:36.868, 22 %, 17 %, 18487 MiB
1, 2025/02/27 08:03:36.874, 29 %, 23 %, 19137 MiB
0, 2025/02/27 08:03:37.875, 23 %, 17 %, 18487 MiB
1, 2025/02/27 08:03:37.876, 32 %, 25 %, 19137 MiB
0, 2025/02/27 08:03:38.877, 24 %, 19 %, 18487 MiB
1, 2025/02/27 08:03:38.878, 32 %, 25 %, 19137 MiB
0, 2025/02/27 08:03:39.879, 25 %, 19 %, 18487 MiB
1, 2025/02/27 08:03:39.879, 32 %, 25 %, 19137 MiB
0, 2025/02/27 08:03:40.880, 24 %, 19 %, 18487 MiB
1, 2025/02/27 08:03:40.881, 30 %, 24 %, 19137 MiB
0, 2025/02/27 08:03:41.881, 23 %, 18 %, 18487 MiB
1, 2025/02/27 08:03:41.882, 30 %, 24 %, 19137 MiB
0, 2025/02/27 08:03:42.883, 23 %, 18 %, 18487 MiB
1, 2025/02/27 08:03:42.883, 32 %, 25 %, 19137 MiB
0, 2025/02/27 08:03:43.884, 25 %, 20 %, 18487 MiB
1, 2025/02/27 08:03:43.885, 32 %, 25 %, 19137 MiB
0, 2025/02/27 08:03:44.886, 23 %, 18 %, 18487 MiB
1, 2025/02/27 08:03:44.887, 31 %, 24 %, 19137 MiB
0, 2025/02/27 08:03:45.887, 24 %, 19 %, 18487 MiB
1, 2025/02/27 08:03:45.888, 33 %, 26 %, 19137 MiB
0, 2025/02/27 08:03:46.889, 25 %, 20 %, 18487 MiB
1, 2025/02/27 08:03:46.963, 33 %, 27 %, 19137 MiB
0, 2025/02/27 08:03:47.963, 27 %, 22 %, 18487 MiB
1, 2025/02/27 08:03:47.964, 35 %, 28 %, 19137 MiB
0, 2025/02/27 08:03:48.965, 100 %, 51 %, 18487 MiB
1, 2025/02/27 08:03:48.966, 1 %, 0 %, 19137 MiB
0, 2025/02/27 08:03:49.967, 100 %, 65 %, 18487 MiB
1, 2025/02/27 08:03:49.968, 1 %, 0 %, 19137 MiB
0, 2025/02/27 08:03:50.969, 17 %, 0 %, 18487 MiB
1, 2025/02/27 08:03:50.969, 99 %, 58 %, 19137 MiB
0, 2025/02/27 08:03:51.970, 8 %, 0 %, 18487 MiB
1, 2025/02/27 08:03:51.971, 99 %, 56 %, 19137 MiB
0, 2025/02/27 08:03:52.971, 44 %, 42 %, 18487 MiB
1, 2025/02/27 08:03:52.972, 52 %, 51 %, 19137 MiB
0, 2025/02/27 08:03:53.973, 40 %, 40 %, 18487 MiB
1, 2025/02/27 08:03:53.974, 56 %, 55 %, 19137 MiB
0, 2025/02/27 08:03:54.975, 43 %, 43 %, 18487 MiB
1, 2025/02/27 08:03:54.976, 53 %, 52 %, 19137 MiB
0, 2025/02/27 08:03:55.976, 40 %, 39 %, 18487 MiB
1, 2025/02/27 08:03:55.977, 56 %, 55 %, 19137 MiB
0, 2025/02/27 08:03:56.978, 43 %, 43 %, 18487 MiB
1, 2025/02/27 08:03:56.979, 52 %, 52 %, 19137 MiB
0, 2025/02/27 08:03:57.979, 39 %, 39 %, 18487 MiB
1, 2025/02/27 08:03:57.998, 56 %, 56 %, 19137 MiB
0, 2025/02/27 08:03:58.999, 44 %, 43 %, 18487 MiB
1, 2025/02/27 08:03:59.000, 52 %, 52 %, 19137 MiB
0, 2025/02/27 08:04:00.001, 43 %, 42 %, 18487 MiB
1, 2025/02/27 08:04:00.002, 54 %, 54 %, 19137 MiB
0, 2025/02/27 08:04:01.002, 39 %, 38 %, 18487 MiB
1, 2025/02/27 08:04:01.003, 57 %, 56 %, 19137 MiB
0, 2025/02/27 08:04:02.004, 44 %, 44 %, 18487 MiB
1, 2025/02/27 08:04:02.005, 52 %, 51 %, 19137 MiB
0, 2025/02/27 08:04:03.005, 44 %, 44 %, 18487 MiB
1, 2025/02/27 08:04:03.006, 52 %, 51 %, 19137 MiB
0, 2025/02/27 08:04:04.007, 44 %, 44 %, 18487 MiB
1, 2025/02/27 08:04:04.007, 51 %, 51 %, 19137 MiB
0, 2025/02/27 08:04:05.009, 41 %, 41 %, 18487 MiB
1, 2025/02/27 08:04:05.009, 55 %, 55 %, 19137 MiB
0, 2025/02/27 08:04:06.010, 38 %, 37 %, 18487 MiB
1, 2025/02/27 08:04:06.011, 58 %, 57 %, 19137 MiB
0, 2025/02/27 08:04:07.011, 38 %, 38 %, 18487 MiB
1, 2025/02/27 08:04:07.012, 58 %, 58 %, 19137 MiB
0, 2025/02/27 08:04:08.013, 38 %, 37 %, 18487 MiB
1, 2025/02/27 08:04:08.014, 58 %, 58 %, 19137 MiB
0, 2025/02/27 08:04:09.014, 38 %, 37 %, 18487 MiB
1, 2025/02/27 08:04:09.015, 58 %, 58 %, 19137 MiB
0, 2025/02/27 08:04:10.016, 38 %, 38 %, 18487 MiB
1, 2025/02/27 08:04:10.049, 57 %, 57 %, 19137 MiB
0, 2025/02/27 08:04:11.050, 43 %, 43 %, 18487 MiB
1, 2025/02/27 08:04:11.051, 52 %, 52 %, 19137 MiB
0, 2025/02/27 08:04:12.052, 45 %, 45 %, 18487 MiB
1, 2025/02/27 08:04:12.053, 50 %, 50 %, 19137 MiB
0, 2025/02/27 08:04:13.053, 45 %, 45 %, 18487 MiB
1, 2025/02/27 08:04:13.054, 51 %, 51 %, 19137 MiB
0, 2025/02/27 08:04:14.055, 37 %, 37 %, 18487 MiB
1, 2025/02/27 08:04:14.056, 59 %, 59 %, 19137 MiB
0, 2025/02/27 08:04:15.057, 46 %, 46 %, 18487 MiB
1, 2025/02/27 08:04:15.063, 55 %, 55 %, 19137 MiB
0, 2025/02/27 08:04:16.064, 42 %, 42 %, 18487 MiB
1, 2025/02/27 08:04:16.064, 50 %, 49 %, 19137 MiB
0, 2025/02/27 08:04:17.065, 37 %, 37 %, 18487 MiB
1, 2025/02/27 08:04:17.066, 58 %, 58 %, 19137 MiB
0, 2025/02/27 08:04:18.067, 46 %, 46 %, 18487 MiB
1, 2025/02/27 08:04:18.068, 53 %, 53 %, 19137 MiB
0, 2025/02/27 08:04:19.068, 36 %, 36 %, 18487 MiB
1, 2025/02/27 08:04:19.069, 52 %, 51 %, 19137 MiB
0, 2025/02/27 08:04:20.070, 46 %, 46 %, 18487 MiB
1, 2025/02/27 08:04:20.071, 58 %, 58 %, 19137 MiB
0, 2025/02/27 08:04:21.072, 37 %, 37 %, 18487 MiB
1, 2025/02/27 08:04:21.090, 50 %, 50 %, 19137 MiB
0, 2025/02/27 08:04:22.091, 47 %, 47 %, 18487 MiB
1, 2025/02/27 08:04:22.092, 56 %, 56 %, 19137 MiB
0, 2025/02/27 08:04:23.092, 35 %, 35 %, 18487 MiB
1, 2025/02/27 08:04:23.094, 55 %, 55 %, 19137 MiB
0, 2025/02/27 08:04:24.094, 46 %, 46 %, 18487 MiB
1, 2025/02/27 08:04:24.095, 49 %, 49 %, 19137 MiB
0, 2025/02/27 08:04:25.096, 44 %, 44 %, 18487 MiB
1, 2025/02/27 08:04:25.097, 61 %, 61 %, 19137 MiB
0, 2025/02/27 08:04:26.098, 35 %, 35 %, 18487 MiB
1, 2025/02/27 08:04:26.099, 51 %, 51 %, 19137 MiB
0, 2025/02/27 08:04:27.099, 46 %, 46 %, 18487 MiB
1, 2025/02/27 08:04:27.100, 49 %, 49 %, 19137 MiB
0, 2025/02/27 08:04:28.101, 47 %, 47 %, 18487 MiB
1, 2025/02/27 08:04:28.102, 59 %, 59 %, 19137 MiB
0, 2025/02/27 08:04:29.103, 40 %, 40 %, 18487 MiB
1, 2025/02/27 08:04:29.103, 59 %, 59 %, 19137 MiB
0, 2025/02/27 08:04:30.104, 34 %, 34 %, 18487 MiB
1, 2025/02/27 08:04:30.105, 53 %, 53 %, 19137 MiB
0, 2025/02/27 08:04:31.105, 38 %, 37 %, 18487 MiB
1, 2025/02/27 08:04:31.106, 48 %, 48 %, 19137 MiB
0, 2025/02/27 08:04:32.107, 42 %, 42 %, 18487 MiB
1, 2025/02/27 08:04:32.108, 48 %, 48 %, 19137 MiB
0, 2025/02/27 08:04:33.108, 45 %, 45 %, 18487 MiB
1, 2025/02/27 08:04:33.187, 55 %, 55 %, 19137 MiB
0, 2025/02/27 08:04:34.187, 46 %, 46 %, 18487 MiB
1, 2025/02/27 08:04:34.188, 54 %, 54 %, 19137 MiB
0, 2025/02/27 08:04:35.189, 47 %, 47 %, 18487 MiB
1, 2025/02/27 08:04:35.190, 53 %, 53 %, 19137 MiB
0, 2025/02/27 08:04:36.191, 46 %, 46 %, 18487 MiB
1, 2025/02/27 08:04:36.192, 53 %, 53 %, 19137 MiB
0, 2025/02/27 08:04:37.193, 45 %, 45 %, 18487 MiB
1, 2025/02/27 08:04:37.194, 55 %, 55 %, 19137 MiB
0, 2025/02/27 08:04:38.194, 42 %, 42 %, 18487 MiB
1, 2025/02/27 08:04:38.195, 58 %, 58 %, 19137 MiB
0, 2025/02/27 08:04:39.196, 38 %, 38 %, 18487 MiB
1, 2025/02/27 08:04:39.196, 62 %, 62 %, 19137 MiB
0, 2025/02/27 08:04:40.197, 33 %, 33 %, 18487 MiB
1, 2025/02/27 08:04:40.198, 59 %, 60 %, 19137 MiB
0, 2025/02/27 08:04:41.199, 40 %, 40 %, 18487 MiB
1, 2025/02/27 08:04:41.200, 53 %, 53 %, 19137 MiB
0, 2025/02/27 08:04:42.201, 47 %, 48 %, 18487 MiB
1, 2025/02/27 08:04:42.201, 47 %, 47 %, 19137 MiB
0, 2025/02/27 08:04:43.202, 47 %, 47 %, 18487 MiB
1, 2025/02/27 08:04:43.203, 53 %, 53 %, 19137 MiB
0, 2025/02/27 08:04:44.203, 37 %, 37 %, 18487 MiB
1, 2025/02/27 08:04:44.204, 63 %, 63 %, 19137 MiB
0, 2025/02/27 08:04:45.205, 46 %, 47 %, 18487 MiB
1, 2025/02/27 08:04:45.283, 53 %, 53 %, 19137 MiB
0, 2025/02/27 08:04:46.284, 34 %, 34 %, 18487 MiB
1, 2025/02/27 08:04:46.284, 49 %, 49 %, 19137 MiB
0, 2025/02/27 08:04:47.285, 46 %, 46 %, 18487 MiB
1, 2025/02/27 08:04:47.286, 63 %, 64 %, 19137 MiB
0, 2025/02/27 08:04:48.287, 42 %, 42 %, 18487 MiB
1, 2025/02/27 08:04:48.288, 49 %, 50 %, 19137 MiB
0, 2025/02/27 08:04:49.288, 39 %, 39 %, 18487 MiB
1, 2025/02/27 08:04:49.289, 56 %, 56 %, 19137 MiB
0, 2025/02/27 08:04:50.290, 47 %, 47 %, 18487 MiB
1, 2025/02/27 08:04:50.291, 54 %, 54 %, 19137 MiB
0, 2025/02/27 08:04:51.291, 37 %, 37 %, 18487 MiB
1, 2025/02/27 08:04:51.292, 54 %, 54 %, 19137 MiB
0, 2025/02/27 08:04:52.293, 47 %, 47 %, 18487 MiB
1, 2025/02/27 08:04:52.294, 55 %, 55 %, 19137 MiB
0, 2025/02/27 08:04:53.295, 38 %, 38 %, 18487 MiB
1, 2025/02/27 08:04:53.296, 55 %, 55 %, 19137 MiB
0, 2025/02/27 08:04:54.296, 43 %, 43 %, 18487 MiB
1, 2025/02/27 08:04:54.297, 51 %, 51 %, 19137 MiB
0, 2025/02/27 08:04:55.298, 44 %, 45 %, 18487 MiB
1, 2025/02/27 08:04:55.299, 61 %, 61 %, 19137 MiB
0, 2025/02/27 08:04:56.299, 35 %, 35 %, 18487 MiB
1, 2025/02/27 08:04:56.300, 45 %, 46 %, 19137 MiB
0, 2025/02/27 08:04:57.301, 50 %, 50 %, 18487 MiB
1, 2025/02/27 08:04:57.379, 52 %, 52 %, 19137 MiB
0, 2025/02/27 08:04:58.380, 41 %, 41 %, 18487 MiB
1, 2025/02/27 08:04:58.381, 50 %, 51 %, 19137 MiB
0, 2025/02/27 08:04:59.382, 35 %, 35 %, 18487 MiB
1, 2025/02/27 08:04:59.383, 62 %, 62 %, 19137 MiB
0, 2025/02/27 08:05:00.383, 45 %, 45 %, 18487 MiB
1, 2025/02/27 08:05:00.384, 57 %, 57 %, 19137 MiB
0, 2025/02/27 08:05:01.385, 49 %, 50 %, 18487 MiB
1, 2025/02/27 08:05:01.386, 48 %, 48 %, 19137 MiB
0, 2025/02/27 08:05:02.387, 41 %, 41 %, 18487 MiB
1, 2025/02/27 08:05:02.387, 50 %, 50 %, 19137 MiB
0, 2025/02/27 08:05:03.388, 35 %, 35 %, 18487 MiB
1, 2025/02/27 08:05:03.389, 57 %, 57 %, 19137 MiB
0, 2025/02/27 08:05:04.390, 37 %, 37 %, 18487 MiB
1, 2025/02/27 08:05:04.391, 62 %, 63 %, 19137 MiB
0, 2025/02/27 08:05:05.392, 42 %, 43 %, 18487 MiB
1, 2025/02/27 08:05:05.393, 60 %, 60 %, 19137 MiB
0, 2025/02/27 08:05:06.393, 47 %, 48 %, 18487 MiB
1, 2025/02/27 08:05:06.394, 55 %, 56 %, 19137 MiB
0, 2025/02/27 08:05:07.395, 51 %, 51 %, 18487 MiB
1, 2025/02/27 08:05:07.395, 52 %, 52 %, 19137 MiB
0, 2025/02/27 08:05:08.396, 51 %, 51 %, 18487 MiB
1, 2025/02/27 08:05:08.397, 50 %, 50 %, 19137 MiB
0, 2025/02/27 08:05:09.397, 35 %, 35 %, 18487 MiB
1, 2025/02/27 08:05:09.475, 48 %, 49 %, 19137 MiB
0, 2025/02/27 08:05:10.476, 99 %, 77 %, 18487 MiB
1, 2025/02/27 08:05:10.477, 28 %, 26 %, 19137 MiB
0, 2025/02/27 08:05:11.477, 20 %, 14 %, 18487 MiB
1, 2025/02/27 08:05:11.478, 26 %, 19 %, 19137 MiB
0, 2025/02/27 08:05:12.479, 21 %, 15 %, 18487 MiB
1, 2025/02/27 08:05:12.480, 24 %, 18 %, 19137 MiB
0, 2025/02/27 08:05:13.481, 20 %, 14 %, 18487 MiB
1, 2025/02/27 08:05:13.482, 26 %, 19 %, 19137 MiB
0, 2025/02/27 08:05:14.482, 20 %, 15 %, 18487 MiB
1, 2025/02/27 08:05:14.483, 29 %, 21 %, 19137 MiB
0, 2025/02/27 08:05:15.484, 20 %, 15 %, 18487 MiB
1, 2025/02/27 08:05:15.484, 29 %, 22 %, 19137 MiB
0, 2025/02/27 08:05:16.486, 21 %, 15 %, 18487 MiB
1, 2025/02/27 08:05:16.486, 29 %, 22 %, 19137 MiB
0, 2025/02/27 08:05:17.487, 21 %, 15 %, 18487 MiB
1, 2025/02/27 08:05:17.488, 30 %, 22 %, 19137 MiB
0, 2025/02/27 08:05:18.488, 21 %, 16 %, 18487 MiB
1, 2025/02/27 08:05:18.489, 30 %, 23 %, 19137 MiB
0, 2025/02/27 08:05:19.490, 21 %, 16 %, 18487 MiB
1, 2025/02/27 08:05:19.491, 30 %, 23 %, 19137 MiB
0, 2025/02/27 08:05:20.491, 22 %, 16 %, 18487 MiB
1, 2025/02/27 08:05:20.492, 29 %, 22 %, 19137 MiB
0, 2025/02/27 08:05:21.493, 22 %, 17 %, 18487 MiB
1, 2025/02/27 08:05:21.549, 30 %, 23 %, 19137 MiB
0, 2025/02/27 08:05:22.550, 25 %, 19 %, 18487 MiB
1, 2025/02/27 08:05:22.551, 33 %, 25 %, 19137 MiB
0, 2025/02/27 08:05:23.552, 25 %, 19 %, 18487 MiB
1, 2025/02/27 08:05:23.553, 33 %, 25 %, 19137 MiB
0, 2025/02/27 08:05:24.553, 23 %, 18 %, 18487 MiB
1, 2025/02/27 08:05:24.554, 30 %, 23 %, 19137 MiB
0, 2025/02/27 08:05:25.555, 23 %, 18 %, 18487 MiB
1, 2025/02/27 08:05:25.556, 30 %, 24 %, 19137 MiB
0, 2025/02/27 08:05:26.557, 23 %, 18 %, 18487 MiB
1, 2025/02/27 08:05:26.557, 31 %, 24 %, 19137 MiB
0, 2025/02/27 08:05:27.558, 24 %, 19 %, 18487 MiB
1, 2025/02/27 08:05:27.559, 31 %, 25 %, 19137 MiB
0, 2025/02/27 08:05:28.559, 27 %, 21 %, 18487 MiB
1, 2025/02/27 08:05:28.560, 35 %, 28 %, 19137 MiB
0, 2025/02/27 08:05:29.561, 28 %, 22 %, 18487 MiB
1, 2025/02/27 08:05:29.562, 35 %, 28 %, 19137 MiB
0, 2025/02/27 08:05:30.563, 26 %, 21 %, 18487 MiB
1, 2025/02/27 08:05:30.564, 34 %, 28 %, 19137 MiB
0, 2025/02/27 08:05:31.564, 25 %, 20 %, 18487 MiB
1, 2025/02/27 08:05:31.565, 32 %, 26 %, 19137 MiB
0, 2025/02/27 08:05:32.566, 25 %, 20 %, 18487 MiB
1, 2025/02/27 08:05:32.566, 33 %, 26 %, 19137 MiB
0, 2025/02/27 08:05:33.567, 29 %, 24 %, 18487 MiB
1, 2025/02/27 08:05:33.647, 35 %, 29 %, 19137 MiB
0, 2025/02/27 08:05:34.648, 29 %, 23 %, 18487 MiB
1, 2025/02/27 08:05:34.648, 37 %, 30 %, 19137 MiB
0, 2025/02/27 08:05:35.649, 28 %, 23 %, 18487 MiB
1, 2025/02/27 08:05:35.650, 35 %, 29 %, 19137 MiB
0, 2025/02/27 08:05:36.651, 26 %, 21 %, 18487 MiB
1, 2025/02/27 08:05:36.652, 36 %, 30 %, 19137 MiB
0, 2025/02/27 08:05:37.653, 28 %, 23 %, 18487 MiB
1, 2025/02/27 08:05:37.653, 37 %, 30 %, 19137 MiB
0, 2025/02/27 08:05:38.654, 30 %, 25 %, 18487 MiB
1, 2025/02/27 08:05:38.655, 37 %, 31 %, 19137 MiB
0, 2025/02/27 08:05:39.656, 30 %, 25 %, 18487 MiB
1, 2025/02/27 08:05:39.656, 36 %, 30 %, 19137 MiB
0, 2025/02/27 08:05:40.657, 28 %, 23 %, 18487 MiB
1, 2025/02/27 08:05:40.658, 36 %, 30 %, 19137 MiB
0, 2025/02/27 08:05:41.659, 30 %, 24 %, 18487 MiB
1, 2025/02/27 08:05:41.660, 36 %, 30 %, 19137 MiB
0, 2025/02/27 08:05:42.661, 31 %, 26 %, 18487 MiB
1, 2025/02/27 08:05:42.661, 37 %, 31 %, 19137 MiB
0, 2025/02/27 08:05:43.662, 32 %, 27 %, 18487 MiB
1, 2025/02/27 08:05:43.663, 39 %, 33 %, 19137 MiB
0, 2025/02/27 08:05:44.663, 31 %, 26 %, 18487 MiB
1, 2025/02/27 08:05:44.664, 41 %, 34 %, 19137 MiB
0, 2025/02/27 08:05:45.665, 30 %, 25 %, 18487 MiB
1, 2025/02/27 08:05:45.741, 40 %, 34 %, 19137 MiB
0, 2025/02/27 08:05:46.742, 29 %, 24 %, 18487 MiB
1, 2025/02/27 08:05:46.743, 37 %, 32 %, 19137 MiB
0, 2025/02/27 08:05:47.744, 29 %, 25 %, 18487 MiB
1, 2025/02/27 08:05:47.744, 37 %, 32 %, 19137 MiB
0, 2025/02/27 08:05:48.745, 31 %, 26 %, 18487 MiB
1, 2025/02/27 08:05:48.746, 39 %, 34 %, 19137 MiB
0, 2025/02/27 08:05:49.747, 34 %, 29 %, 18487 MiB
1, 2025/02/27 08:05:49.748, 41 %, 36 %, 19137 MiB
0, 2025/02/27 08:05:50.749, 35 %, 29 %, 18487 MiB
1, 2025/02/27 08:05:50.749, 42 %, 37 %, 19137 MiB
0, 2025/02/27 08:05:51.750, 33 %, 28 %, 18487 MiB
1, 2025/02/27 08:05:51.751, 43 %, 37 %, 19137 MiB
0, 2025/02/27 08:05:52.751, 31 %, 26 %, 18487 MiB
1, 2025/02/27 08:05:52.752, 40 %, 35 %, 19137 MiB
0, 2025/02/27 08:05:53.753, 31 %, 26 %, 18487 MiB
1, 2025/02/27 08:05:53.754, 39 %, 35 %, 19137 MiB
0, 2025/02/27 08:05:54.755, 33 %, 29 %, 18487 MiB
1, 2025/02/27 08:05:54.755, 42 %, 37 %, 19137 MiB
0, 2025/02/27 08:05:55.756, 34 %, 29 %, 18487 MiB
1, 2025/02/27 08:05:55.757, 43 %, 38 %, 19137 MiB
0, 2025/02/27 08:05:56.758, 33 %, 28 %, 18487 MiB
1, 2025/02/27 08:05:56.758, 43 %, 39 %, 19137 MiB
0, 2025/02/27 08:05:57.759, 32 %, 28 %, 18487 MiB
1, 2025/02/27 08:05:57.821, 42 %, 37 %, 19137 MiB
0, 2025/02/27 08:05:58.821, 36 %, 31 %, 18487 MiB
1, 2025/02/27 08:05:58.822, 44 %, 39 %, 19137 MiB
0, 2025/02/27 08:05:59.823, 100 %, 63 %, 18487 MiB
1, 2025/02/27 08:05:59.827, 15 %, 8 %, 19137 MiB
0, 2025/02/27 08:06:00.828, 8 %, 0 %, 18487 MiB
